tenement,geometry_type,wkt_geometry,longitude,latitude,layer_source,surfacesampleid,anumber,companysampleid,dataset,surfacesampletype,report_year_wamex,project_wamex,operator_wamex,target_commodity_wamex,abstract_wamex,dpxe_rep_wamex,ag_ppm,al_ppm,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,br_ppm,c_ppm,ca_ppm,cd_ppm,ce_ppm,cl_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,f_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,i_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nb_ppm,nd_ppm,ni_ppm,os_ppm,p_ppm,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,s_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,layer_source.1,sample_type,selected_element
E20-TENEMENT_D,Point,POINT(117.92725145816803 -27.365859995235418),117.92725145816804,-27.36585999523541,geochem-surface,7358985,96081,E088,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.9267418384552 -27.36585523115231),117.9267418384552,-27.36585523115231,geochem-surface,7358986,96081,E089,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92624831199646 -27.365869523401024),117.92624831199646,-27.365869523401024,geochem-surface,7358987,96081,E090,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.9257333278656 -27.36585523115231),117.9257333278656,-27.36585523115231,geochem-surface,7358988,96081,E091,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92523980140686 -27.36585523115231),117.92523980140686,-27.36585523115231,geochem-surface,7358989,96081,E092,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92470335960388 -27.365869523401024),117.92470335960388,-27.365869523401024,geochem-surface,7358990,96081,E093,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92422592639923 -27.36588381564789),117.92422592639925,-27.36588381564789,geochem-surface,7358991,96081,E094,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92373239994049 -27.36589334381143),117.92373239994048,-27.36589334381143,geochem-surface,7358992,96081,E095,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92322814464569 -27.365926692377393),117.92322814464568,-27.3659266923774,geochem-surface,7358993,96081,E096,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92270243167877 -27.36589334381143),117.92270243167876,-27.36589334381143,geochem-surface,7358994,96081,E097,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92219281196594 -27.36589334381143),117.92219281196594,-27.36589334381143,geochem-surface,7358995,96081,E098,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.9216992855072 -27.365907636055212),117.9216992855072,-27.36590763605521,geochem-surface,7358996,96081,E099,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92118430137634 -27.365902871974164),117.92118430137634,-27.365902871974164,geochem-surface,7358997,96081,E100,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92068004608154 -27.365907636055212),117.92068004608154,-27.36590763605521,geochem-surface,7358998,96081,E101,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.92017042636871 -27.365907636055212),117.92017042636871,-27.36590763605521,geochem-surface,7358999,96081,E102,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.91966617107391 -27.36591240013606),117.91966617107391,-27.36591240013606,geochem-surface,7359000,96081,E103,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.91916191577911 -27.365907636055212),117.91916191577911,-27.36590763605521,geochem-surface,7359001,96081,E104,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.91865766048431 -27.36591716421671),117.91865766048431,-27.36591716421671,geochem-surface,7359002,96081,E105,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.91814804077148 -27.365921928297155),117.91814804077148,-27.365921928297155,geochem-surface,7359003,96081,E106,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.91764378547668 -27.365926692377393),117.91764378547668,-27.3659266923774,geochem-surface,7359004,96081,E107,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.91713953018188 -27.365926692377393),117.91713953018188,-27.3659266923774,geochem-surface,7359005,96081,E108,,SOIL,2012,Easter Well,LEGENDRE B R,GOLD,Annual Report - Easter Well (12/11/2011 - 11/11/2012),https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=96081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94223964214325 -27.363082500000218),117.94223964214324,-27.363082500000218,geochem-surface,12170697,115102,PRR0005,,ROCKCHIP,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,0.8,0.038,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,0.08,,,,,,,,,-0.02,,,,,,,-0.1,,,,,geochem-surface,ROCKCHIP,au_ppm
E20-TENEMENT_D,Point,POINT(117.94179439544678 -27.363287360519685),117.94179439544678,-27.363287360519685,geochem-surface,12170698,115102,PRR0006,,ROCKCHIP,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,1.0,11.8,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,0.06,,,,,,,,,0.1,,,,,,,0.2,,,,,geochem-surface,ROCKCHIP,au_ppm
E20-TENEMENT_D,Point,POINT(117.94179439544678 -27.363292124713304),117.94179439544678,-27.363292124713304,geochem-surface,12170699,115102,PRR0007,,ROCKCHIP,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,1.0,10.7,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,0.1,,,,,,,,,0.06,,,,,,,-0.1,,,,,geochem-surface,ROCKCHIP,au_ppm
E20-TENEMENT_D,Point,POINT(117.94182121753693 -27.363287360519685),117.94182121753693,-27.363287360519685,geochem-surface,12170700,115102,PRR0008,,ROCKCHIP,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,1.0,0.13,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,0.08,,,,,,,,,-0.02,,,,,,,0.2,,,,,geochem-surface,ROCKCHIP,au_ppm
E20-TENEMENT_D,Point,POINT(117.94182121753693 -27.363287360519685),117.94182121753693,-27.363287360519685,geochem-surface,12170701,115102,PRR0009,,ROCKCHIP,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,1.0,2.01,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,0.08,,,,,,,,,-0.02,,,,,,,-0.1,,,,,geochem-surface,ROCKCHIP,au_ppm
E20-TENEMENT_D,Point,POINT(117.9418158531189 -27.363273067937605),117.9418158531189,-27.363273067937605,geochem-surface,12170702,115102,PRR0010,,ROCKCHIP,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,2.4,2.08,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,0.06,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,ROCKCHIP,au_ppm
E20-TENEMENT_D,Point,POINT(117.94179975986481 -27.363273067937605),117.9417997598648,-27.363273067937605,geochem-surface,12170703,115102,PRR0011,,ROCKCHIP,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,0.8,10.4,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,0.06,,,,,,,,,0.04,,,,,,,-0.1,,,,,geochem-surface,ROCKCHIP,au_ppm
E20-TENEMENT_D,Point,POINT(117.94237911701202 -27.361248266829826),117.94237911701202,-27.361248266829826,geochem-surface,12170704,115102,PRROS021a,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.2,0.002,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,0.32,,,,,,,,,-0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94237911701202 -27.361248266829826),117.94237911701202,-27.361248266829826,geochem-surface,12170705,115102,PRROS021b,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.4,0.002,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.36,,,,,,,,,0.04,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94237911701202 -27.361248266829826),117.94237911701202,-27.361248266829826,geochem-surface,12170706,115102,PRROS021c,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,5.2,0.002,,,,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,0.4,,,,,,,,,0.04,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94237911701202 -27.3616961083819),117.94237911701202,-27.3616961083819,geochem-surface,12170707,115102,RROS022a,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.0,-0.001,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.28,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94237911701202 -27.3616961083819),117.94237911701202,-27.3616961083819,geochem-surface,12170708,115102,RROS022b,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.0,-0.001,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.28,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94237911701202 -27.3616961083819),117.94237911701202,-27.3616961083819,geochem-surface,12170709,115102,RROS022c,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.2,-0.001,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,0.34,,,,,,,,,0.04,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94238448143005 -27.362148712365318),117.94238448143004,-27.36214871236532,geochem-surface,12170710,115102,RROS023a,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.0,-0.001,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,0.24,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94238448143005 -27.362148712365318),117.94238448143004,-27.36214871236532,geochem-surface,12170711,115102,RROS023b,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.8,-0.001,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.28,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94238448143005 -27.362148712365318),117.94238448143004,-27.36214871236532,geochem-surface,12170712,115102,RROS023c,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.6,-0.001,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,0.32,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94238984584808 -27.362601314498455),117.94238984584808,-27.36260131449845,geochem-surface,12170713,115102,RROS024a,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.2,-0.001,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,0.22,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94238984584808 -27.362601314498455),117.94238984584808,-27.36260131449845,geochem-surface,12170714,115102,RROS024b,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.2,-0.001,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.26,,,,,,,,,-0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94238984584808 -27.362601314498455),117.94238984584808,-27.36260131449845,geochem-surface,12170715,115102,RROS024c,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.6,0.001,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,0.3,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94239521026611 -27.363053914781318),117.94239521026611,-27.36305391478132,geochem-surface,12170716,115102,RROS025a,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.0,-0.001,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,0.22,,,,,,,,,-0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94239521026611 -27.363053914781318),117.94239521026611,-27.36305391478132,geochem-surface,12170717,115102,RROS025b,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.0,-0.001,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.28,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94239521026611 -27.363053914781318),117.94239521026611,-27.36305391478132,geochem-surface,12170718,115102,RROS025c,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,5.2,0.001,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,0.28,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94239521026611 -27.363501749029474),117.94239521026611,-27.363501749029474,geochem-surface,12170719,115102,RROS026a,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.0,-0.001,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.22,,,,,,,,,-0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94239521026611 -27.363501749029474),117.94239521026611,-27.363501749029474,geochem-surface,12170720,115102,RROS026b,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.2,-0.001,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.2,,,,,,,,,-0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94239521026611 -27.363501749029474),117.94239521026611,-27.363501749029474,geochem-surface,12170721,115102,RROS026c,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.8,-0.001,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,0.26,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94240057468414 -27.36395434563117),117.94240057468414,-27.36395434563117,geochem-surface,12170722,115102,RROS027a,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,2.6,-0.001,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,0.18,,,,,,,,,-0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94240057468414 -27.36395434563117),117.94240057468414,-27.36395434563117,geochem-surface,12170723,115102,RROS027b,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,3.2,-0.001,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,0.18,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
E20-TENEMENT_D,Point,POINT(117.94240057468414 -27.36395434563117),117.94240057468414,-27.36395434563117,geochem-surface,12170724,115102,RROS027c,,SOIL,2017,Princess Matilda,PURE RICH RESOURCES PTY LTD,GOLD,,https://wamex.dmp.wa.gov.au/Wamex/Search/ReportDetails?ANumber=115102,,,4.4,-0.001,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,0.24,,,,,,,,,0.02,,,,,,,-0.1,,,,,geochem-surface,SOIL,au_ppm
